TIMESTEP 0:
Network Diagram:
	Alien1: Alien2, Alien3, Alien4, Alien5, Alien6, Alien7, Alien8, Alien9
	Clickbait Factor: 1.0
	Created Time: 0
	Stale:true
	Users Who Liked This: Janey, Mrs Nesbitt, Sally
	22.
	Original Poster: Mr. PotatoHead
	Content: Ages three and up! It's on my box! Ages three and up! I'm not supposed to be babysitting Princess Drool!
	Number of Likes: 1
	Clickbait Factor: 1.0
	Created Time: 0
	Stale:true
	Users Who Liked This: Hamm
	23.
	Original Poster: Sid
	Content: I'll have to perform one of my... operations!
	Number of Likes: 1
	Clickbait Factor: 1.0
	Created Time: 0
	Stale:true
	Users Who Liked This: Scud
	24.
	Original Poster: Sid
	Content: The Toys! The Toys are alive!
	Number of Likes: 1
	Clickbait Factor: 3.0
	Created Time: 0
	Stale:true
	Users Who Liked This: Scud
	25.
	Original Poster: Slinky Dog
	Content: It's too short. We need more monkeys!
	Number of Likes: 0
	Clickbait Factor: 1.0
	Created Time: 0
	Stale:true
	26.
	Original Poster: Alien2
	Content: The Claw!
	Number of Likes: 0
	Clickbait Factor: 3.0
	Created Time: 0
	Stale:true
	27.
	Original Poster: Alien4
	Content: The Claw!
	Number of Likes: 0
	Clickbait Factor: 3.0
	Created Time: 0
	Stale:true
	28.
	Original Poster: Alien5
	Content: The Claw!
	Number of Likes: 0
	Clickbait Factor: 3.0
	Created Time: 0
	Stale:true
	29.
	Original Poster: Alien7
	Content: The Claw!
	Number of Likes: 0
	Clickbait Factor: 3.0
	Created Time: 0
	Stale:true
	30.
	Original Poster: Alien9
	Content: The Claw!
	Number of Likes: 0
	Clickbait Factor: 3.0
	Created Time: 0
	Stale:true
	31.
	Original Poster: Alien10
	Content: The Claw!
	Number of Likes: 0
	Clickbait Factor: 3.0
	Created Time: 0
	Stale:true
	32.
	Original Poster: Alien2
	Content: The claw chooses who will go and who will stay.
	Number of Likes: 0
	Clickbait Factor: 1.0
	Created Time: 0
	Stale:true

